actor_id,name
2533,Judi Dench
2534,Judi Meredith
2535,Judi West
2536,Judith Anderson
2537,Judith Donner
2538,Judith Hoag
2539,Judith Ivey
2540,Judith O'Dea
2541,Judith Ransdell
2542,Judson Pratt
2543,Judy Davis
2544,Judy Garland
2545,Judy Pace
2546,Judy Parfitt
2547,Julia Louis-Dreyfus
2548,Julia McNeal
2549,Julia Meade
2550,Julia Ormond
2551,Julia Roberts
2552,Julia Stiles
2553,Julian Arahanga
2554,Julian Fellowes
2555,Julian Glover
2556,Julian Mateos
2557,Julian Sands
2558,Julianne Moore
2559,Julianne Nicholson
2560,Julie Adams
2561,Julie Andrews
2562,Julie Bowen
2563,Julie Brown
2564,Julie Carmen
2565,Julie Christie
2566,Julie Cox
2567,Julie Delpy
2568,Julie Hagerty
2569,Julie Harris
2570,Julie Hughes
2571,Julie Kavner
2572,Julie London
2573,Julie Walters
2574,Julie Warner
2575,Julie-Marie Parmentier
2576,Juliet Stevenson
2577,Juliette Binoche
2578,Juliette Lewis
2579,Juliette Mills
2580,Jun Kunimura
2581,June Allyson
2582,June Carter Cash
2583,June Duprez
2584,June Havoc
2585,June Marlowe
2586,June Ritchie
2587,June Tripp
2588,Justin Braine
2589,Justin Charles Pierce
2590,Justin Gray
2591,Justin Henry
2592,Justin McGuire
2593,Jörg Schüttauf
2594,Jürgen Prochnow
2595,Kad Merad
2596,Kadour Belkhodja
2597,Kalina Jedrusik
2598,Kareem Abdul-Jabbar
2599,Karen Allen
2600,Karen Balkin
2601,Karen Black
2602,Karen Dotrice
2603,Karen Fergusson
2604,Karen Lynn Gorney
2605,Karen Morley
2606,Karin Dor
2607,Karina Lombard
2608,Karl Fieseler
2609,Karl Hardman
2610,Karl Malden
2611,Karl Urban
2612,Karl-Michael Vogler
2613,Karlheinz Böhm
2614,Karyn Parsons
2615,Kasi Lemmons
2616,Kassie DePaiva
2617,Kate Beahan
2618,Kate Beckinsale
2619,Kate Bosworth
2620,Kate Burton
2621,Kate Capshaw
2622,Kate Hardie
2623,Kate Hudson
2624,Kate Levering
2625,Kate Maberly
2626,Kate McNeil
2627,Kate Nelligan
2628,Kate Reid
2629,Kate Winslet
2630,Kate del Castillo
2631,Katharine Hepburn
2632,Katharine Houghton
2633,Katharine Ross
2634,Katherine Heigl
2635,Katherine Helmond
2636,Katherine Squire
2637,Kathleen Beller
2638,Kathleen Harrison
2639,Kathleen Quinlan
2640,Kathleen Turner
2641,Kathryn Beaumont
2642,Kathryn Erbe
2643,Kathryn Grayson
2644,Kathryn Harrold
2645,Kathryn Marlowe
2646,Kathy Baker
2647,Kathy Bates
2648,Kathy Burke
2649,Kathy Jamieson
2650,Kathy Lester
2651,Kathy Long
2652,Kathy Najimy
2653,Katie Cassidy
2654,Katie Holmes
2655,Katie Johnson
2656,Katie Sagona
2657,Katja Rupé
2658,Katrin Cartlidge
2659,Kay Francis
2660,Kay Johnson
2661,Kay Kendall
2662,Kay Medford
2663,Kay Thompson
2664,Keanu Reeves
2665,Keeley Hawes
2666,Keenan Wynn
2667,Keenen Ivory Wayans
2668,Keir Dullea
2669,Keira Knightley
2670,Keith Carradine
2671,Keith Coogan
2672,Keith David
2673,Keith Gordon
2674,Keith McKeon
2675,Keith Michell
2676,Keith Stuart Thayer
2677,Kel Mitchell
2678,Kelli Maroney
2679,Kelly Bishop
2680,Kelly LeBrock
2681,Kelly Lynch
2682,Kelly McGillis
2683,Kelly Preston
2684,Kelly Reilly
2685,Kelly Rowan
2686,Kelsey Grammer
2687,Ken Berry
2688,Ken Carter
2689,Ken Cheeseman
2690,Ken Foree
2691,Ken Gampu
2692,Ken Leung
2693,Ken Marshall
2694,Ken Olandt
2695,Ken Sagoes
2696,Ken Shapiro
2697,Ken Siu
2698,Ken Stott
2699,Ken Takahura
2700,Ken Takakura
2701,Ken Wahl
2702,Kenneth Branagh
2703,Kenneth Cole
2704,Kenneth Colley
2705,Kenneth Cranham
2706,Kenneth Khambula
2707,Kenneth Mars
2708,Kenneth McMillan
2709,Kenneth More
2710,Kenneth Nelson
2711,Kenneth Tobey
2712,Kenneth Tsang
2713,Kenneth Welsh
2714,Kenneth Williams
2715,Kenny Baker
2716,Kent Smith
2717,Kerry Fox
2718,Kestie Morassi
2719,Kevin Anderson
2720,Kevin Bacon
2721,Kevin Bishop
2722,Kevin Chevalia
2723,Kevin Conroy
2724,Kevin Costner
2725,Kevin Dillon
2726,Kevin J. O'Connor
2727,Kevin Jamal Woods
2728,Kevin Kline
2729,Kevin McCarthy
2730,Kevin McKidd
2731,Kevin McNally
2732,Kevin Miles
2733,Kevin Nealon
2734,Kevin O'Connor
2735,Kevin Peter Hall
2736,Kevin Pollack
2737,Kevin Pollak
2738,Kevin Smith
2739,Kevin Spacey
2740,Kevin Tighe
2741,Kevin Van Hentenryck
2742,Kevin Zegers
2743,Kevork Malikyan
2744,Kevyn Major Howard
2745,Keye Luke
2746,Khandi Alexander
2747,Kiefer Sutherland
2748,Kieran Culkin
2749,Kim Basinger
2750,Kim Bass
2751,Kim Cattrall
2752,Kim De Angelo
2753,Kim Greist
2754,Kim Hunter
2755,Kim Miyori
2756,Kim Novak
2757,Kim Parker
2758,Kim Richards
2759,Kim Stanley
2760,Kim Vithana
2761,Kimberly Elise
2762,Kimberly Lambert
2763,Kimberly Stringer
2764,Kimberly Williams-Paisley
2765,King Donovan
2766,Kip McArdle
2767,Kipp Hamilton
2768,Kirk Acevedo
2769,Kirk Douglas
2770,Kirsten Baker
2771,Kirsten Dunst
2772,Kirsten Sheridan
2773,Kirstie Alley
2774,Kirsty Child
2775,Kitty Carlisle
2776,Kitty Winn
2777,Klaus Maria Brandauer
2778,Kolia Litscher
2779,Koyuki
2780,Kris Kristofferson
2781,Kristen Bell
2782,Kristen Cloke
2783,Kristen Goelz
2784,Kristen Stewart
2785,Kristen Wilson
2786,Kristin Davis
2787,Kristin Scott Thomas
2788,Kristina Kennedy
2789,Kristina Wayborn
2790,Kristine DeBell
2791,Kristine Sutherland
2792,Kristy McNichol
2793,Kristy Swanson
2794,Kurt Katch
2795,Kurt Raab
2796,Kurt Russell
2797,Kurtwood Smith
2798,Kyle MacLachlan
2799,Kyle Secor
2800,Kyle T. Heffner
2801,Kynaston Reeves
2802,Kyra Sedgwick
2803,L.Q. Jones
2804,LL Cool J
2805,Lacey Chabert
2806,Lady Rowlands
2807,Laird Cregar
2808,Lana Clarkson
2809,Lana Turner
2810,Lana Wood
2811,Lance Fuller
2812,Lance Guest
2813,Lance Henriksen
2814,Lane Smith
2815,Lara Flynn Boyle
2816,Larenz Tate
2817,Larisa Oleynik
2818,Larry B. Scott
2819,Larry Drake
2820,Larry Gates
2821,Larry Hagman
2822,Larry Simms
2823,Lars Brygmann
2824,Laszlo Szabo
2825,Laura Dean
2826,Laura Dern
2827,Laura Harris
2828,Laura Linney
2829,Laura Ramsey
2830,Laura San Giacomo
2831,Lauren Bacall
2832,Lauren Graham
2833,Lauren Holly
2834,Lauren Hutton
2835,Laurence Fishburne
2836,Laurence Harvey
2837,Laurence Luckinbill
2838,Laurence Naismith
2839,Laurence Olivier
2840,Laurene Landon
2841,Laurie Bartram
2842,Laurie Metcalf
2843,Lawrence Dane
2844,Lawrence Tierney
2845,LeVar Burton
2846,Lea Thompson
2847,Lee Bowman
2848,Lee Cormie
2849,Lee Curreri
2850,Lee Evans
2851,Lee Grant
2852,Lee Horsley
2853,Lee J. Cobb
2854,Lee Majors
2855,Lee Marvin
2856,Lee Remick
2857,Lee Van Cleef
2858,Leelee Sobieski
2859,Leib Lensky
2860,Leif Erickson
2861,Leigh Lawson
2862,Leigh Taylor-Young
2863,Leila Gastil
2864,Leila Hyams
2865,Lela Rochon
2866,Leland Orser
2867,Leleti Khumalo
2868,Lena Farugia
2869,Lena Horne
2870,Lena Olin
2871,Lenny Baker
2872,Lenny von Dohlen
2873,Lenore Kasdorf
2874,Leo Dolan
2875,Leo Fitzpatrick
2876,Leo Fuchs
2877,Leo G. Carroll
2878,Leo Genn
2879,Leo Gordon
2880,Leo McKern
2881,Leo Rossi
2882,Leon Errol
2883,Leon M. Lion
2884,Leon Rippy
2885,Leon Robinson
2886,Leonard Henry
2887,Leonard Nimoy
2888,Leonard Rossiter
2889,Leonard Termo
2890,Leonard Whiting
2891,Leonardo Cimino
2892,Leonardo DiCaprio
2893,Leonardo Sbaraglia
2894,Leonor Watling
2895,Leopoldine Konstantin
2896,Leora Dana
2897,Les Tremayne
2898,Lesley Ann Warren
2899,Lesley-Anne Down
2900,Leslie Ash
2901,Leslie Banks
2902,Leslie Bradley
2903,Leslie Caron
2904,Leslie Hope
2905,Leslie Mann
2906,Leslie Nielsen
2907,Leslie Phillips
2908,Leslie Stefanson
2909,Lew Ayres
2910,Lewis Howlett
2911,Lewis Stone
2912,Lex Barker
2913,Lexi Randall
2914,Liam Cunningham
2915,Liam Neeson
2916,Liana Liberato
2917,Lidea Ruth
2918,Liesel Matthews
2919,Liev Schreiber
2920,Lihle Mvelase
2921,Lila Kedrova
2922,Lili Damita
2923,Lili St Cyr
2924,Lili Taylor
2925,Lilia Skala
2926,Lilli Palmer
2927,Lillian Gish
2928,Lillo Brancato
2929,Lily Tomlin
2930,Lin Shaye
2931,Lincoln Kilpatrick
2932,Linda Bassett
2933,Linda Blair
2934,Linda Darnell
2935,Linda Fiorentino
2936,Linda Hamilton
2937,Linda Haynes
2938,Linda Henry
2939,Linda Hunt
2940,Linda Kozlowski
2941,Linda Manz
2942,Linda Miller
2943,Linda Purl
2944,Linden Ashby
2945,Lindsay Crouse
2946,Lindsay Duncan
2947,Lindsay Lohan
2948,Lindsay Wagner
2949,Lindsey McKeon
2950,Ling Bai
2951,Lino Ventura
2952,Lionel Abelanski
2953,Lionel Atwill
2954,Lionel Barrymore
2955,Lionel Jeffries
2956,Lionel Stander
2957,Lisa Ann Walter
2958,Lisa Banes
2959,Lisa Blount
2960,Lisa Bonet
2961,Lisa Eichhorn
2962,Lisa Eilbacher
2963,Lisa Gay Hamilton
2964,Lisa Harrow
2965,Lisa Joliffe-Andoh
2966,Lisa Kudrow
2967,Lisa Pelikan
2968,Lisa Smit
2969,Lisanne Falk
2970,Liselotte Pulver
2971,Lita Milan
2972,Little Richard
2973,Liv Tyler
2974,Liv Ullmann
2975,Liz Smith
2976,Liza Minnelli
2977,Lizabeth Scott
2978,Lloyd Bochner
2979,Lloyd Bridges
2980,Lloyd Nolan
2981,Logan Lerman
2982,Lois Chiles
2983,Lois Smith
2984,Lolita Chammah
2985,Lolita Davidovich
2986,Lon Chaney
2987,Lon Chaney Jr.
2988,Lonette McKee
2989,Loren Dean
2990,Loren Lester
2991,Loretta Swit
2992,Lori Cardille
2993,Lori Nelson
2994,Lori Petty
2995,Lori Singer
2996,Lorna Luft
2997,Lorraine Bracco
2998,Lorraine Gary
2999,Lorraine Pilkington
3000,Loryn Locklin
3001,Lotte Lenya
3002,Lotte Verbeek
3003,Lou Costello
3004,Lou Diamond Phillips
3005,Lou Eppolito
3006,Lou Gilbert
3007,Lou Hancock
3008,Lou Jacobi
3009,Lou Reed
3010,Lou Taylor Pucci
3011,Louis Armstrong
3012,Louis Calhern
3013,Louis Gossett jr.
3014,Louis Hofmann
3015,Louis Jourdan
3016,Louis Merrill
3017,Louis Sheldon Williams
3018,Louis Tripp
3019,Louis Waldon
3020,Louis Wolheim
3021,Louis de Funès
3022,Louise Fletcher
3023,Louise Goodall
3024,Louise Lasser
3025,Louise Latham
3026,Louise Salter
3027,Luc Montagnier
3028,Luciana Paluzzi
3029,Lucie Mannheim
3030,Lucille Bremer
3031,Lucinda Jenney
3032,Lucinda Jones
3033,Lucy Gutteridge
3034,Lucy Russell
3035,Luis Guzmán
3036,Lukas Haas
3037,Luke Aikman
3038,Luke Arnold
3039,Luke Askew
3040,Luke Goss
3041,Luke Halpin
3042,Luke Wilson
3043,Lyle Bettger
3044,Lyle Lovett
3045,Lynda Day George
3046,Lynn Carlin
3047,Lynn Cohen
3048,Lynn Redgrave
3049,Lynn-Holly Johnson
3050,Lynne Frederick
3051,Lyoyd Hughes
3052,Lysette Anthony
3053,Léa Massari
3054,M. Emmet Walsh
3055,M.C. Gainey
3056,Mabel King
3057,Mac Davis
3058,Macaulay Culkin
3059,Macdonald Carey
3060,Madeleine Carroll
3061,Madeleine Stowe
3062,Madeline Kahn
3063,Madison Eginton
3064,Madolyn Smith Osborne
3065,Madonna
3066,Mads Mikkelsen
3067,Mady Christians
3068,Mae West
3069,Mae Whitman
3070,Magdalena Mielcarz
3071,Maggie McOmie
3072,Maggie Q
3073,Maggie Smith
3074,Mahshweta Roy
3075,Mai Zetterling
3076,Mako
3077,Malachi Pearson
3078,Malcolm Keen
3079,Malcolm McDowell
3080,Malcom Dixon
3081,Malik Yoba
3082,Malin Akerman
3083,Mamaengaroa Kerr-Bell
3084,Mandy Patinkin
3085,Manuel Fábregas
3086,Mara Corday
3087,Mara Wilson
3088,Marc McClure
3089,Marc de Jonge
3090,Marcel Hillaire
3091,Marcel Iures
3092,Marcel Journet
3093,Marcia Gay Harden
3094,Marcia Henderson
3095,Marcia McBroom
3096,Marcia Strassman
3097,Marcus Gilbert
3098,Mare Winningham
3099,Marg Helgenberger
3100,Margaret Avery
3101,Margaret Blye
3102,Margaret Brooks
3103,Margaret Cho
3104,Margaret Colin
3105,Margaret Langrick
3106,Margaret Lindsay
3107,Margaret Lockwood
3108,Margaret Loveys
3109,Margaret O'Brien
3110,Margaret Rutherford
3111,Margaret Sheridan
3112,Margaret Sullavan
3113,Margaret Tallichet
3114,Margaret Whitton
3115,Margi Clarke
3116,Margia Dean
3117,Margo
3118,Margo Woode
3119,Margot Kidder
3120,Maria Bello
3121,Maria Conchita Alonso
3122,Maria Doyle Kennedy
3123,Maria Lundqvist
3124,Maria Mauban
3125,Maria Montez
3126,Maria Perschy
3127,Maria Pitillo
3128,Maria Richwine
3129,Maria Schneider
3130,Maria Simon
3131,Marian Seldes
3132,Marian Spencer
3133,Marianna Hill
3134,Marianne Koch
3135,Marianne Sägebrecht
3136,Marie Versini
3137,Marie Windsor
3138,Marie-Christine Barrault
3139,Mariel Hemingway
3140,Mariette Hartley
3141,Marilu Henner
3142,Marilyn Burns
3143,Marilyn Chris
3144,Marilyn Eastman
3145,Marilyn Ghigliotti
3146,Marilyn Monroe
3147,Mario Machado
3148,Marion Busia
3149,Marion Cotillard
3150,Marion Davies
3151,Marion Mack
3152,Marisa Berenson
3153,Marisa Mell
3154,Marisa Pavan
3155,Marisa Tomei
3156,Marius Goring
3157,Marius Weyers
3158,Marián Aguilera
3159,Marjoe Gortner
3160,Marjorie Ann Mutchie
3161,Marjorie Taylor
3162,Mark Addy
3163,Mark Damon
3164,Mark Frechette
3165,Mark Hamill
3166,Mark Harmon
3167,Mark Herrier
3168,Mark Holton
3169,Mark Joy
3170,Mark Lee
3171,Mark Lester
3172,Mark McKinney
3173,Mark Morales
3174,Mark Neely
3175,Mark Rylance
3176,Mark Stevens
3177,Mark Wahlberg
3178,Mark Wingett
3179,Marki Bey
3180,Marla English
3181,Marla Gibbs
3182,Marla Landi
3183,Marlee Matlin
3184,Marlene Dietrich
3185,Marlon Brando
3186,Marlon Wayans
3187,Marsha Hunt
3188,Marsha Mason
3189,Marshall Bell
3190,Marshall Thompson
3191,Martha Hyer
3192,Martha O'Driscoll
3193,Martha Vickers
3194,Marthe Keller
3195,Martin Balsam
3196,Martin Clunes
3197,Martin Donovan
3198,Martin Gabel
3199,Martin Kove
3200,Martin Landau
3201,Martin Lawrence
3202,Martin Lev
3203,Martin Milner
3204,Martin Shaw
3205,Martin Sheen
3206,Martin Short
3207,Martin Stephens
3208,Martin Walsh
3209,Martita Hunt
3210,Marty Feldman
3211,Mary Astor
3212,Mary Ault
3213,Mary Badham
3214,Mary Beth Hughes
3215,Mary Beth Hurt
3216,Mary Crosby
3217,Mary Elizabeth Mastrantonio
3218,Mary Elizabeth Winstead
3219,Mary Fickett
3220,Mary Fuller
3221,Mary Gail Artz
3222,Mary Gregory
3223,Mary Kay Place
3224,Mary McCormack
3225,Mary McDonnell
3226,Mary Meade
3227,Mary Murphy
3228,Mary Nell Santacroce
3229,Mary Philbin
3230,Mary Steenburgen
3231,Mary Stuart Masterson
3232,Mary Tyler Moore
3233,Mary Ure
3234,Mary Woronov
3235,Mary-Kate Olsen
3236,Mary-Louise Parker
3237,Maryam Zaree
3238,Maryam d'Abo
3239,Masatoshi Nagase
3240,Mason Gamble
3241,Mathew Valencia
3242,Mathilda May
3243,Matt Clark
3244,Matt Craven
3245,Matt Damon
3246,Matt Dillon
3247,Matt Frewer
3248,Matt Long
3249,Matt McCoy
3250,Matthew Broderick
3251,Matthew Garber
3252,Matthew Laurance
3253,Matthew Lillard
3254,Matthew McConaughey
3255,Matthew Modine
3256,Matthew Perry
3257,Matthew Rhys
3258,Matthew Sunderland
3259,Maud Adams
3260,Maura Tierney
3261,Maureen Connell
3262,Maureen O'Hara
3263,Maureen O'Sullivan
3264,Maureen O`Sullivan
3265,Maureen O’Hara
3266,Maureen Stapleton
3267,Maureen Teefy
3268,Maurice Chevalier
3269,Maurice Denham
3270,Maurice Gibb
3271,Maurice Roëves
3272,Maury Chaykin
3273,Max Julien
3274,Max Perlich
3275,Max Wall
3276,Max von Sydow
3277,Maxi Nüchtern
3278,Maximilian Brückner
3279,Maximilian Schell
3280,Maxine Audley
3281,Maxwell Caulfield
3282,May McAvoy
3283,May Robson
3284,Maya Zapata
3285,Meat Loaf
3286,Meera Syal
3287,Meg Foster
3288,Meg Ryan
3289,Meg Tilly
3290,Megan Ward
3291,Mel Brooks
3292,Mel Ferrer
3293,Mel Gibson
3294,Mel Gorham
3295,Mel Harris
3296,Melanie Griffith
3297,Melanie Lynskey
3298,Melendy Britt
3299,Melina Mercouri
3300,Melinda Dillon
3301,Melinda McGraw
3302,Melissa Behr
3303,Melissa George
3304,Melissa Sue Anderson
3305,Melody Anderson
3306,Melvyn Douglas
3307,Mercedes Ruehl
3308,Meredith Baxter
3309,Merle Kennedy
3310,Merle Oberon
3311,Merrie Lynn Ross
3312,Mervyn Johns
3313,Meryl Streep
3314,Mia Farrow
3315,Mia Kirshner
3316,Mia Sara
3317,Michael A. Goorjian
3318,Michael Aherne
3319,"Michael Anderson, jr."
3320,Michael Ansara
3321,Michael Bates
3322,Michael Berryman
3323,Michael Biehn
3324,Michael Boatman
3325,Michael Bodnar
3326,Michael Burns
3327,Michael C. Williams
3328,Michael Caine
3329,Michael Callan
3330,Michael Caton
3331,Michael Chekhov
3332,Michael Chiklis
3333,Michael Clark
3334,Michael Clarke Duncan
3335,Michael Constantine
3336,Michael Craig
3337,Michael Crawford
3338,Michael D. Roberts
3339,Michael Dolan
3340,Michael Douglas
3341,Michael Dudikoff
3342,Michael Fassbender
3343,Michael Fox
3344,Michael Gambon
3345,Michael Goodliffe
3346,Michael Gough
3347,Michael Gwynn
3348,Michael Haley
3349,Michael Ironside
3350,Michael J. Fox
3351,Michael J. Pollard
3352,Michael Jackson
3353,Michael Jai White
3354,Michael Jayston
3355,Michael Jeter
3356,Michael Keaton
3357,Michael Kitchen
3358,Michael König
3359,Michael Landes
3360,Michael Legge
3361,Michael Lerner
3362,Michael Lonsdale
3363,Michael Madsen
3364,Michael Maloney
3365,Michael McKean
3366,Michael Moriarty
3367,Michael Murphy
3368,Michael Nouri
3369,Michael O'Keefe
3370,Michael Ontkean
3371,Michael O´Keefe
3372,Michael P. Moran
3373,Michael Palin
3374,Michael Parks
3375,Michael Paré
3376,Michael Pate
3377,Michael Patrick Carter
3378,Michael Rapaport
3379,Michael Redgrave
3380,Michael Reilly Burke
3381,Michael Rennie
3382,Michael Richards
3383,Michael Ripper
3384,Michael Robbins
3385,Michael Rooker
3386,Michael Rosenbaum
3387,Michael Sarne
3388,Michael Sarrazin
3389,Michael Schoeffling
3390,Michael Stefani
3391,Michael Strong
3392,Michael Thys
3393,Michael V. Gazzo
3394,Michael Vartan
3395,Michael Villella
3396,Michael Wilding
3397,Michael Wincott
3398,Michael Winslow
3399,Michael Wright
3400,Michael York
3401,Michael Zelniker
3402,Michaela Beck
3403,Michaela McManus
3404,Michel Auclair
3405,Michel Blanc
3406,Michel Piccoli
3407,Michel Subor
3408,Michelan Sisti
3409,Michele Dotrice
3410,Michele Lamar Richards
3411,Michele Lee
3412,Michelle Michaels
3413,Michelle Monaghan
3414,Michelle Pfeiffer
3415,Michelle Phillips
3416,Michelle Rodríguez
3417,Michelle Trachtenberg
3418,Michelle Williams
3419,Michelle Yeoh
3420,Michèle Girardon
3421,Michèle Laroque
3422,Mick Cain
3423,Mick Dillon
3424,Mick Jagger
3425,Mickey Rooney
3426,Mickey Rourke
3427,Mie Hama
3428,Mieczysław Marosek
3429,Miguel Ferrer
3430,Miho Kanno
3431,Mike Anscombe
3432,Mike Connors
3433,Mike Figgis
3434,Mike Henry
3435,Mike McGlone
3436,Mike Minett
3437,Mike Myers
3438,Mike Starr
3439,Mike Vitar
3440,Mikhail Boyarsky
3441,Mikhail Mamaev
3442,Miko Hughes
3443,Mildred Clinton
3444,Mildred Dunnock
3445,Mildred Natwick
3446,Miles Malleson
3447,Miles Mander
3448,Mili Avital
3449,Milla Jovovich
3450,Millie Perkins
3451,Milton Berle
3452,Mimi Rogers
3453,Ming-Na Wen
3454,Mira Sorvino
3455,Miranda Richardson
3456,Miriam Hopkins
3457,Miriam Isherwood
3458,Miriam Margolyes
3459,Mischa Barton
3460,Mitch Pileggi
3461,Mitch Ryan
3462,Mitchell Whitfield
3463,Moira Kelly
3464,Moira Shearer
3465,Molly Ringwald
3466,Molly Shannon
3467,Mona Freeman
3468,Mona McKinnon
3469,Mona Washbourne
3470,Monica Bellucci
3471,Monica Potter
3472,Monica Vitti
3473,Monika Kelly
3474,Montgomery Clift
3475,Morag McNee
3476,Morey Amsterdam
3477,Morgan Freeman
3478,Morgan Jones
3479,Morgan Woodward
3480,Morris Ankrum
3481,Morris Chestnut
3482,Morris Day
3483,Mort Shuman
3484,Moses Gunn
3485,Muriel Pavlow
3486,Murray Hamilton
3487,Murray Head
3488,Murvyn Vye
3489,Mykelti Williamson
3490,Mylène Demongeot
3491,Myrna Fahey
3492,Myrna Loy
3493,Mädchen Amick
3494,N!xau
3495,N'Bushe Wright
3496,Nan Grey
3497,Nance O'Neil
3498,Nancy Allen
3499,Nancy Fish
3500,Nancy Gates
3501,Nancy Kwan
3502,Nancy Kyes
3503,Nancy Olson
3504,Nancy Parsons
3505,Nancy Sinatra
3506,Nancy Travis
3507,Nastassja Kinski
3508,Nat Pendleton
3509,Natalia Borisova
3510,Natalie Bate
3511,Natalie Portman
3512,Natalie Trundy
3513,Natalie Wood
3514,Natascha McElhone
3515,Natasha Lyonne
3516,Natasha Richardson
3517,Natasha Wightman
3518,Natassia Malthe
3519,Nathan Bexton
3520,Nathan Fillion
3521,Nathan Lane
3522,Nathaniel Parker
3523,Natividad Abascal
3524,Naura Hayden
3525,Naveen Andrews
3526,Neal McDonough
3527,Ned Beatty
3528,Nehemiah Persoff
3529,Neil Dickson
3530,Neil Hamilton
3531,Neil Patrick Harris
3532,Nero Campbell
3533,Nesdon Booth
3534,Nestor Paiva
3535,Neva Patterson
3536,Neve Campbell
3537,Neville Brand
3538,Nguyen Ngoc Hiep
3539,Ni Ten
3540,Nia Long
3541,Nicholas Ball
3542,Nicholas Clay
3543,Nicholas Farrell
3544,Nicholas Pryor
3545,Nicholas Rowe
3546,Nicholle Tom
3547,Nick Apollo Forte
3548,Nick Brimble
3549,Nick Cassavetes
3550,Nick Cravat
3551,Nick Mancuso
3552,Nick Nolte
3553,Nick Reding
3554,Nick Stabile
3555,Nicky Katt
3556,Nicol Williamson
3557,Nicola Pagett
3558,Nicolai Cleve Broch
3559,Nicolas Bro
3560,Nicolas Cage
3561,Nicolas Coster
3562,Nicolas Wright
3563,Nicole Beharie
3564,Nicole Kidman
3565,Nicole Maurey
3566,Nicoletta Braschi
3567,Nicollette Sheridan
3568,Nigel Bruce
3569,Nigel Havers
3570,Nigel Hawthorne
3571,Nigel Patrick
3572,Nigel Terry
3573,Nikolaj Coster-Waldau
3574,Niles McMaster
3575,Nina von Pallandt
3576,Nipsey Russell
3577,Noah Emmerich
3578,Noah Hathaway
3579,Noel Coward
3580,Noel Francis
3581,Noel Willman
3582,Noley Thornton
3583,Nomadlozi Kubheka
3584,Norah Baring
3585,Norm MacDonald
3586,Norma Shearer
3587,Norman Alden
3588,Norman Bartold
3589,Norman Fell
3590,Norman Kerry
3591,Norman Lumsden
3592,Norman Reedus
3593,Nova Pilbeam
3594,Noémie Lvovsky
3595,O.P. Heggie
3596,Obba Babatundé
3597,Olga Baclanova
3598,Olga Georges-Picot
3599,Olga Karlatos
3600,Olin Howland
3601,Oliver Hardy
3602,Oliver Platt
3603,Oliver Pratt
3604,Oliver Reed
3605,Oliver Robins
3606,Oliver Tobias
3607,Olivia Barash
3608,Olivia Hussey
3609,Olivia Newton-John
3610,Olivia Williams
3611,Olivia d'Abo
3612,Olivia de Havilland
3613,Olympia Dukakis
3614,Om Puri
3615,Omar Epps
3616,Omar Sharif
3617,Omri Katz
3618,Ona Fletcher
3619,Onslow Stevens
3620,Oprah Winfrey
3621,Orlando Jones
3622,Orson Bean
3623,Orson Welles
3624,Oscar Levant
3625,Oskar Homolka
3626,Oskar Werner
3627,Ossie Davis
3628,Otis Young
3629,Otto Kruger
3630,Otto Preminger
3631,Otto Wernicke
3632,Owen Moore
3633,Owen Wilson
3634,Oyanka Cabezas
3635,P.J. Soles
3636,Paige Rowland
3637,Pam Grier
3638,Pamela Brown
3639,Pamela Duncan
3640,Pamela Franklin
3641,Pamela Reed
3642,Pamela Tiffin
3643,Pamela Toll
3644,Paris Hilton
3645,Parker Posey
3646,Parker Stevenson
3647,Pascale Bussières
3648,Pat Hingle
3649,Pat Morita
3650,Pat O'Brien
3651,Pat Sheehan
3652,Pat Thomson
3653,Patric Knowles
3654,Patrice Martinez
3655,Patricia Arquette
3656,Patricia Charbonneau
3657,Patricia Clarkson
3658,Patricia Jessel
3659,Patricia Morison
3660,Patricia Neal
3661,Patricia Quinn
3662,Patricia Roc
3663,Patricia Wettig
3664,Patrick Allen
3665,Patrick Bauchau
3666,Patrick Bergin
3667,Patrick Budal
3668,Patrick Cargill
3669,Patrick Field
3670,Patrick Horgan
3671,Patrick J. Adams
3672,Patrick Macnee
3673,Patrick Magee
3674,Patrick McGoohan
3675,Patrick Renna
3676,Patrick Stewart
3677,Patrick Swayze
3678,Patrick Tierney
3679,Patrick Van Horn
3680,Patrick Wilson
3681,Patrick Wymark
3682,Patsy Kensit
3683,Patti D'Arbanville
3684,Patti Love
3685,Patti LuPone
3686,Patty Duke
3687,Paul A. Partain
3688,Paul Benedict
3689,Paul Bettany
3690,Paul Birch
3691,Paul Blackthome
3692,Paul Burke
3693,Paul Cross
3694,Paul Dooley
3695,Paul Douglas
3696,Paul Dubov
3697,Paul Fix
3698,Paul Freeman
3699,Paul Giamatti
3700,Paul Guers
3701,Paul Hecht
3702,Paul Henreid
3703,Paul Hogan
3704,Paul Hubschmid
3705,Paul Kermack
3706,Paul Koslo
3707,Paul L. Smith
3708,Paul Linke
3709,Paul Lukas
3710,Paul Mantee
3711,Paul Massie
3712,Paul McCartney
3713,Paul McCrane
3714,Paul Mercurio
3715,Paul Meurisse
3716,Paul Muni
3717,Paul Newman
3718,Paul Richards
3719,Paul Robeson
3720,Paul Rudd
3721,Paul Sanchez
3722,Paul Schulze
3723,Paul Scofield
3724,Paul Sorvino
3725,Paul Stewart
3726,Paul Trinka
3727,Paul Walker
3728,Paul Winfield
3729,Paula E. Sheppard
3730,Paula Marshall
3731,Paula Prentiss
3732,Paula Raymond
